phase,repeat_index,variant,processor_class,processor_backend,processor_output_kind,batch_size,rows,cpu_preprocess_s,actor_service_s,actor_call_wall_s,profiled_e2e_s,images_per_s,work_units,cosine_to_production_mean,cosine_to_production_min,max_abs_to_production,model_revision,processor_revision,dtype,normalized,dataset_rows,db_fetch_s,batch_sizes,warmup,repeats,seed,variants,skipped_variants,transformers_version,torch_version,gpu_name,server_version,pgvector_version
formal,9,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07494218274950981,0.005647826939821243,0.0057686809450387955,0.0807108636945486,198.23849315443115,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,9,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.08858316577970982,0.005579650402069092,0.005702558904886246,0.09428572468459606,169.69695098089437,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,10,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08658220618963242,0.005623809993267059,0.005751499906182289,0.0923337060958147,173.28449898238458,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,10,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.0829624030739069,0.005462879315018654,0.005589060485363007,0.0885514635592699,180.68588995472408,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,10,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.08759885281324387,0.00522799976170063,0.005347147583961487,0.09294600039720535,172.142963996556,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,10,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07819106802344322,0.005490440875291824,0.005610788241028786,0.08380185626447201,190.9265583509901,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,11,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08819804526865482,0.0058542098850011826,0.005972880870103836,0.09417092613875866,169.90381910892938,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,11,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.09078517742455006,0.00552627258002758,0.005640938878059387,0.09642611630260944,165.930150601399,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,11,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08434922620654106,0.005298718810081482,0.005420895293354988,0.08977012149989605,178.23302155181474,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,11,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.09191203489899635,0.005509914830327034,0.005626736208796501,0.09753877110779285,164.037334264935,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,12,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08478703536093235,0.005441918969154358,0.0055593885481357574,0.09034642390906811,177.09610749069253,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,12,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.1029184628278017,0.005457300692796707,0.005582170560956001,0.1085006333887577,147.46457693635767,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,12,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.09894757531583309,0.005253242328763008,0.005372093990445137,0.10431966930627823,153.37471932569747,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,12,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.09847654029726982,0.005373407155275345,0.005493564531207085,0.1039701048284769,153.89039018856195,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,13,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.08863618411123753,0.005318004637956619,0.005442207679152489,0.09407839179039001,170.07093441444627,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,13,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.08707956410944462,0.005306379869580269,0.005431106314063072,0.09251067042350769,172.9530218163274,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,13,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07703513838350773,0.0053834449499845505,0.005507124587893486,0.08254226297140121,193.8400938382752,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,13,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08937369473278522,0.005397168919444084,0.005533093586564064,0.09490678831934929,168.586465555678,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,14,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.10558239929378033,0.005382716655731201,0.0055110640823841095,0.11109346337616444,144.02287509773384,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,14,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.09053784422576427,0.005335275083780289,0.005460634827613831,0.0959984790533781,166.66930724083147,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,14,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07664529606699944,0.0057641975581645966,0.005885723978281021,0.08253102004528046,193.86650002897863,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,14,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.09355811588466167,0.00577203556895256,0.005898505449295044,0.09945662133395672,160.87415584202276,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07704020850360394,0.005451083183288574,0.005572378635406494,0.08261258713901043,193.67508698253383,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.08825059048831463,0.005349069833755493,0.0054679494351148605,0.09371853992342949,170.72395721350782,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08713401295244694,0.005747102200984955,0.005879517644643784,0.09301353059709072,172.01798380611572,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,15,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.08784828335046768,0.0053868405520915985,0.005523744970560074,0.09337202832102776,171.35752845583988,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07525142841041088,0.005392540246248245,0.005518047139048576,0.08076947554945946,198.09463774718145,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.08405981585383415,0.005252288654446602,0.005368489772081375,0.08942830562591553,178.91426979427575,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.0638481080532074,0.005282025784254074,0.005385724827647209,0.0692338328808546,231.10088426758932,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,16,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.08012559078633785,0.005709242075681686,0.005827479064464569,0.08595306985080242,186.14809253203921,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.09639095142483711,0.00527363084256649,0.005384981632232666,0.10177593305706978,157.20808956895704,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07638641446828842,0.004865052178502083,0.004968810826539993,0.08135522529482841,196.66837553478064,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.09299403615295887,0.00459270179271698,0.004705043509602547,0.09769907966256142,163.76817525059295,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,17,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.09349729679524899,0.004602760076522827,0.004732491448521614,0.0982297882437706,162.88338075507014,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07606185227632523,0.004501735791563988,0.004615107551217079,0.0806769598275423,198.32180134454893,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.09370376355946064,0.004579572007060051,0.004691559821367264,0.0983953233808279,162.60935428886006,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,production_np,CLIPProcessor,legacy_or_unspecified,np,16,16,0.08560127019882202,0.004514463245868683,0.004624549299478531,0.09022581949830055,177.33283098970765,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,18,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.09108251519501209,0.00483301654458046,0.00494668073952198,0.09602919593453407,166.61599469090285,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,torchvision_tensor_pt,CLIPImageProcessor,torchvision,pt,16,16,0.07401583343744278,0.004522431641817093,0.004643494263291359,0.07865932770073414,203.4088069106478,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,legacy_pt,CLIPProcessor,legacy_or_unspecified,pt,16,16,0.08259565196931362,0.004543839022517204,0.004663523286581039,0.08725917525589466,183.361806401203,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
formal,19,torchvision_pil_pt,CLIPImageProcessor,torchvision,pt,16,16,0.08309970796108246,0.004756288602948189,0.004868222400546074,0.08796793036162853,181.8844655572251,802816,1.0,1.0,0.0,/root/autodl-tmp/models/clip-vit-base-patch32,/root/autodl-tmp/models/clip-vit-base-patch32,float16,True,5000,5.7591319270431995,"[1, 16, 32, 64, 128, 256]",5,30,20260801,"[""production_np"", ""legacy_pt"", ""torchvision_pil_pt"", ""torchvision_tensor_pt""]",{},5.14.1,2.12.1+cu130,NVIDIA GeForce RTX 4090,18.4 (Ubuntu 18.4-1.pgdg22.04+1),0.8.5
